"WikiEspecimenID"	"IDENTIFICADOR"	"COLLECTOR"	"NUMBER"	"COLLDD"	"COLLMM"	"COLLYY"	"FAMILY"	"GENUS"	"SPECIES"	"INFRASPECIES"	"NOME"	"HABITAT_CLASSE"	"COUNTRY"	"MINORAREA"	"MAJORAREA"	"GAZETTEER_CURTO"	"GAZETTEER_COMPLETA"	"GAZETTEER_SPECIFIC"	"LATITUDE"	"LONGITUDE"	"ALTITUDE"	"DAPmm"	"ALTURAm"	"FERTILIDADE"
"11889"	"SAK5922016"	"Sakagawa, S."	"592"	"15"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"coriacea"		"Pagamea coriacea"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 5"	"Parcela 5"	"-2.8465764597"	"-60.2388290316"		"216"	"17"	"frutos"
"11890"	"PRA5572016"	"Prata, E."	"557"	"15"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"guianensis"		"Pagamea guianensis"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 6"	"Parcela 6"	"-2.8468191996"	"-60.2391860168"		"107"	"13"	"estéril"
"11891"	"DUC5242016"	"Ducke, A."	"524"	"15"	"4"	"2016"	"Humiriaceae"	"Humiria"	"balsamifera"		"Humiria balsamifera"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 6"	"Parcela 6"	"-2.8468191996"	"-60.2391860168"		"37"	"7"	"estéril"
"11892"	"HOP3522016"	"Hopkins, M.J.G."	"352"	"15"	"4"	"2016"	"Rubiaceae"						"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 6"	"Parcela 6"	"-2.8468191996"	"-60.2391860168"		"92"	"10"	"estéril"
"11893"	"MAD6442016"	"Madriñán, S."	"644"	"15"	"4"	"2016"	"Adiantaceae"	"Trichomanes"	"martiusii"		"Trichomanes martiusii"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 6"	"Parcela 6"	"-2.8468191996"	"-60.2391860168"		"47"	"6"	"estéril"
"11894"	"ARA31462016"	"Terra-Araujo, M.H."	"3146"	"15"	"4"	"2016"	"Sapotaceae"	"Pradosia"	"schomburgkiana"		"Pradosia schomburgkiana"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 6"	"Parcela 6"	"-2.8468191996"	"-60.2391860168"		"26"	"4"	"estéril"
"11895"	"COS4012016"	"Costa, F.M."	"401"	"15"	"4"	"2016"	"Phyllanthaceae"	"Richeria"	"grandis"		"Richeria grandis"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 6"	"Parcela 6"	"-2.8468191996"	"-60.2391860168"		"79"	"10"	"estéril"
"11896"	"POM20162016"	"Pombo, M.M."	"2016"	"15"	"4"	"2016"	"Burseraceae"	"Protium"					"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 6"	"Parcela 6"	"-2.8468191996"	"-60.2391860168"		"45"	"6"	"estéril"
"11897"	"EST17242016"	"Esteves, S.M."	"1724"	"15"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"plicatiformis"		"Pagamea plicatiformis"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 6"	"Parcela 6"	"-2.8468191996"	"-60.2391860168"		"37"	"6"	"estéril"
"11898"	"DÁV226262016"	"Dávila, N.C."	"22626"	"15"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"capitata"		"Pagamea capitata"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 6"	"Parcela 6"	"-2.8468191996"	"-60.2391860168"		"134"	"10"	"estéril"
"11899"	"HAR608882016"	"Harley, R.M."	"60888"	"15"	"4"	"2016"	"Myrtaceae"	"Myrcia"	"minutiflora"		"Myrcia minutiflora"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 6"	"Parcela 6"	"-2.8468191996"	"-60.2391860168"		"310"	"6"	"estéril"
"11900"	"COS11632016"	"Costa, F.M."	"1163"	"15"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"dudleyi"		"Pagamea dudleyi"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 6"	"Parcela 6"	"-2.8468191996"	"-60.2391860168"		"243"	"14"	"estéril"
"11901"	"DÁV74142016"	"Dávila, N.C."	"7414"	"15"	"4"	"2016"	"Burseraceae"	"Protium"					"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 6"	"Parcela 6"	"-2.8468191996"	"-60.2391860168"		"27"	"6"	"estéril"
"11902"	"DÁV114022016"	"Dávila, N.C."	"11402"	"15"	"4"	"2016"	"Ochnaceae"				"Ochnaceae"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 6"	"Parcela 6"	"-2.8468191996"	"-60.2391860168"		"29"	"3"	"estéril"
"11903"	"CAM24262016"	"Campos, P."	"2426"	"15"	"4"	"2016"	"Rapateaceae"	"Cephalostemon"	"gracilis"		"Cephalostemon cf gracilis"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 6"	"Parcela 6"	"-2.8468191996"	"-60.2391860168"		"32"	"5"	"estéril"
"11904"	"EST8782016"	"Esteves, S.M."	"878"	"15"	"4"	"2016"	"Cyperaceae"	"Diplacrum"	"guianense"		"Diplacrum guianense"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 6"	"Parcela 6"	"-2.8468191996"	"-60.2391860168"		"27"	"4"	"estéril"
"11905"	"CAM8132016"	"Campos, P."	"813"	"15"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"guianensis"		"Pagamea guianensis"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 7"	"Parcela 7"	"-2.8470458463"	"-60.2396008372"		"39"	"7"	"estéril"
"11906"	"SCH12602016"	"Schomburgk, R."	"1260"	"15"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"solimoensis"		"Pagamea"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 7"	"Parcela 7"	"-2.8470458463"	"-60.2396008372"		"57"	"7"	"estéril"
"11907"	"ASS1932016"	"Assunção, P.A.C.L."	"193"	"15"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"thyrsiflora"		"Pagamea thyrsiflora"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 7"	"Parcela 7"	"-2.8470458463"	"-60.2396008372"		"177"	"13"	"estéril"
"11908"	"MAC39962016"	"Macía, M.J."	"3996"	"15"	"4"	"2016"	"Lentibulariaceae"	"Utricularia"	"sp.2"		"Utricularia"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 7"	"Parcela 7"	"-2.8470458463"	"-60.2396008372"		"43"	"6"	"estéril"
"11909"	"COS3402016"	"Costa, F.M."	"340"	"15"	"4"	"2016"	"Lentibulariaceae"	"Utricularia"					"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 7"	"Parcela 7"	"-2.8470458463"	"-60.2396008372"		"35"	"7"	"estéril"
"11910"	"BRA27122016"	"Braga-neto, R."	"2712"	"15"	"4"	"2016"	"Melastomataceae"	"Comolia"	"microphylla"		"Comolia microphylla"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 7"	"Parcela 7"	"-2.8470458463"	"-60.2396008372"		"78"	"8"	"estéril"
"11911"	"PER24202016"	"Perdiz, R.O."	"2420"	"15"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"coriacea"		"Pagamea coriacea"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 7"	"Parcela 7"	"-2.8470458463"	"-60.2396008372"		"31"	"5"	"estéril"
"11912"	"COS12032016"	"Costa, F.M."	"1203"	"15"	"4"	"2016"	"Rubiaceae"	"Psychotria"	"polycephala"		"Psychotria polycephala"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 7"	"Parcela 7"	"-2.8470458463"	"-60.2396008372"		"56"	"7"	"estéril"
"11913"	"COS12222016"	"Costa, F.M."	"1222"	"15"	"4"	"2016"	"Polygonaceae"						"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 7"	"Parcela 7"	"-2.8470458463"	"-60.2396008372"		"118"	"10"	"estéril"
"11914"	"DÁV6252016"	"Dávila, N.C."	"625"	"15"	"4"	"2016"	"Clusiaceae"	"Clusia"	"nemorosa"		"Clusia nemorosa"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 8"	"Parcela 8"	"-2.8472092096"	"-60.2400120534"		"116"	"10"	"frutos"
"11915"	"CAM1652016"	"Campos, P."	"165"	"16"	"4"	"2016"	"Burseraceae"	"Protium"					"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 9"	"Parcela 9"	"-2.8474300727"	"-60.2403208427"		"70"	"8"	"estéril"
"11916"	"POM1572016"	"Pombo, M.M."	"157"	"16"	"4"	"2016"	"Rubiaceae"	"Retiniphyllum"			"Retiniphyllum"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 9"	"Parcela 9"	"-2.8474300727"	"-60.2403208427"		"30"	"4"	"estéril"
"11917"	"VIC11842016"	"Vicentini, A."	"1184"	"16"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"coriacea"		"Pagamea coriacea"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 9"	"Parcela 9"	"-2.8474300727"	"-60.2403208427"		"28"	"3"	"estéril"
"11918"	"CAR14072016"	"Carvalho, F.A."	"1407"	"16"	"4"	"2016"	"Burseraceae"	"Protium"					"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 9"	"Parcela 9"	"-2.8474300727"	"-60.2403208427"		"35"	"8"	"estéril"
"11919"	"PRA14572016"	"Prata, E."	"1457"	"16"	"4"	"2016"	"Sapotaceae"	"Pradosia"	"verticillata"		"Pradosia verticillata"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 9"	"Parcela 9"	"-2.8474300727"	"-60.2403208427"		"35"	"8"	"estéril"
"11920"	"PRA9412016"	"Prata, E."	"941"	"16"	"4"	"2016"	"Burmanniaceae"	"Burmannia"	"tenera"		"Burmannia tenera"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 9"	"Parcela 9"	"-2.8474300727"	"-60.2403208427"		"125"	"11"	"estéril"
"11921"	"COS15412016"	"Costa, F.M."	"1541"	"16"	"4"	"2016"	"Passifloraceae"	"Passiflora"	"sp.1"		"Passiflora"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 9"	"Parcela 9"	"-2.8474300727"	"-60.2403208427"		"78"	"10"	"estéril"
"11922"	"ARA56872016"	"Terra-Araujo, M.H."	"5687"	"16"	"4"	"2016"	"Euphorbiaceae"				"Euphorbiaceae"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 9"	"Parcela 9"	"-2.8474300727"	"-60.2403208427"		"178"	"12"	"frutos"
"11923"	"COR17012016"	"Cordeiro, I."	"1701"	"16"	"4"	"2016"	"Burseraceae"	"Protium"	"aracouchini"		"Protium aracouchini"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 9"	"Parcela 9"	"-2.8474300727"	"-60.2403208427"		"109"	"10"	"frutos"
"11924"	"THO22612016"	"Thomas, W.W."	"2261"	"16"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"guianensis"		"Pagamea guianensis"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 9"	"Parcela 9"	"-2.8474300727"	"-60.2403208427"		"84"	"12"	"estéril"
"11925"	"SAK5722016"	"Sakagawa, S."	"572"	"16"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"pilosa"		"Pagamea pilosa"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 9"	"Parcela 9"	"-2.8474300727"	"-60.2403208427"		"82"	"10"	"estéril"
"11926"	"CAM672016"	"Campos, P."	"67"	"16"	"4"	"2016"	"Euphorbiaceae"	"Hevea"	"spruceana"		"Hevea spruceana"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 10"	"Parcela 10"	"-2.8476509359"	"-60.2408083342"		"135"	"11"	"frutos"
"11927"	"NEE3032016"	"Nee, M."	"303"	"16"	"4"	"2016"	"Cyrillaceae"	"Cyrilla"	"racemiflora"		"Cyrilla racemiflora"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 10"	"Parcela 10"	"-2.8476509359"	"-60.2408083342"		"70"	"8"	"estéril"
"11928"	"DÁV16092016"	"Dávila, N.C."	"1609"	"16"	"4"	"2016"	"Pteridophyta"						"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 10"	"Parcela 10"	"-2.8476509359"	"-60.2408083342"		"156"	"11"	"estéril"
"11929"	"CAR5702016"	"Carvalho, F.A."	"570"	"16"	"4"	"2016"	"Sapotaceae"	"Pradosia"	"schomburgkiana"		"Pradosia schomburgkiana"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 10"	"Parcela 10"	"-2.8476509359"	"-60.2408083342"		"51"	"6"	"estéril"
"11930"	"VÁS5322016"	"Vásquez, R."	"532"	"16"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"plicata"		"Pagamea plicata"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 10"	"Parcela 10"	"-2.8476509359"	"-60.2408083342"		"380"	"5"	"flores"
"11931"	"ARA10972016"	"Terra-Araujo, M.H."	"1097"	"16"	"4"	"2016"	"Annonaceae"	"Xylopia"					"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 10"	"Parcela 10"	"-2.8476509359"	"-60.2408083342"		"40"	"6"	"estéril"
"11932"	"COS522016"	"Costa, F.M."	"52"	"16"	"4"	"2016"	"Burseraceae"	"Protium"					"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 10"	"Parcela 10"	"-2.8476509359"	"-60.2408083342"		"77"	"10"	"estéril"
"11933"	"PRA8852016"	"Prata, E."	"885"	"16"	"4"	"2016"	"Sapotaceae"	"Ecclinusa"			"Ecclinusa"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 10"	"Parcela 10"	"-2.8476509359"	"-60.2408083342"		"30"	"3"	"estéril"
"11934"	"COS4282016"	"Costa, F.M."	"428"	"16"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"coriacea"		"Pagamea coriacea"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 10"	"Parcela 10"	"-2.8476509359"	"-60.2408083342"		"137"	"11"	"frutos"
"11935"	"CAR642016"	"Carvalho, F.A."	"64"	"16"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"capitata"		"Pagamea capitata"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 11"	"Parcela 11"	"-2.8478339128"	"-60.2412321232"		"45"	"6"	"estéril"
"11936"	"DEL12292016"	"Delgado, L."	"1229"	"16"	"4"	"2016"	"Burseraceae"	"Protium"	"aracouchini"		"Protium aracouchini"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 11"	"Parcela 11"	"-2.8478339128"	"-60.2412321232"		"42"	"5"	"estéril"
"11937"	"CAR14272016"	"Carvalho, F.A."	"1427"	"16"	"4"	"2016"	"Burseraceae"	"Protium"	"leptostachyum"		"Protium cf. leptostachyum"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 11"	"Parcela 11"	"-2.8478339128"	"-60.2412321232"		"34"	"5"	"estéril"
"11938"	"ARA10572016"	"Terra-Araujo, M.H."	"1057"	"16"	"4"	"2016"	"Schizaeaceae"	"Schizaea"			"Schizaea"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 11"	"Parcela 11"	"-2.8478339128"	"-60.2412321232"		"27"	"5"	"estéril"
"11939"	"ARA28542016"	"Terra-Araujo, M.H."	"2854"	"16"	"4"	"2016"	"Gnetaceae"	"Gnetum"	"sp.1"		"Gnetum"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 11"	"Parcela 11"	"-2.8478339128"	"-60.2412321232"		"40"	"12"	"estéril"
"11940"	"ASS12322016"	"Assunção, P.A.C.L."	"1232"	"16"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"coriacea"		"Pagamea coriacea"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 11"	"Parcela 11"	"-2.8478339128"	"-60.2412321232"		"57"	"9"	"frutos"
"11941"	"PER1772016"	"Perdiz, R.O."	"177"	"16"	"4"	"2016"	"Burseraceae"	"Protium"			"Protium"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Sítio Toca Da Onça Transecto 7 Parcela 11"	"Parcela 11"	"-2.8478339128"	"-60.2412321232"		"298"	"12"	"estéril"
"11942"	"CAR3032016"	"Carvalho, F.A."	"303"	"16"	"4"	"2016"	"Anacardiaceae"	"Astronium"	"sp.1"		"Astronium"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 12"	"Parcela 12"	"-2.8468134161"	"-60.2342694439"		"49"	"7"	"estéril"
"11943"	"DAM17912016"	"Damasco, G."	"1791"	"16"	"4"	"2016"	"Burseraceae"	"Protium"	"sp. 1"		"Protium"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 12"	"Parcela 12"	"-2.8468134161"	"-60.2342694439"		"64"	"7"	"estéril"
"11944"	"PRA642016"	"Prata, E."	"64"	"16"	"4"	"2016"	"Clusiaceae"	"Caraipa"	"sp.3"		"Caraipa"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 12"	"Parcela 12"	"-2.8468134161"	"-60.2342694439"		"98"	"6"	"estéril"
"11945"	"PRA150862016"	"Prata, E."	"15086"	"16"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"solimoensis"		"Pagamea"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 12"	"Parcela 12"	"-2.8468134161"	"-60.2342694439"		"74"	"5"	"estéril"
"11946"	"CAM1662016"	"Campos, P."	"166"	"16"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"angustifolia"		"Pagamea"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 12"	"Parcela 12"	"-2.8468134161"	"-60.2342694439"		"75"	"7"	"estéril"
"11947"	"PRA16362016"	"Prata, E."	"1636"	"16"	"4"	"2016"	"Fabaceae"	"Dimorphandra"	"sp.1"		"Dimorphandra"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 12"	"Parcela 12"	"-2.8468134161"	"-60.2342694439"		"38"	"5"	"estéril"
"11948"	"CAM722016"	"Campos, P."	"72"	"16"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"coriacea"		"Pagamea coriacea"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 12"	"Parcela 12"	"-2.8468134161"	"-60.2342694439"		"39"	"5"	"estéril"
"11949"	"ARA20398P2016"	"Terra-Araujo, M.H."	"20398P"	"16"	"4"	"2016"	"Rubiaceae"	"Pagamea"	"duckei"		"Pagamea duckei"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 12"	"Parcela 12"	"-2.8468134161"	"-60.2342694439"		"34"	"5"	"estéril"
"11950"	"COS6472016"	"Costa, F.M."	"647"	"16"	"4"	"2016"	"Melastomataceae"	"Macairea"	"thyrsiflora"		"Macairea thyrsiflora"		"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 12"	"Parcela 12"	"-2.8468134161"	"-60.2342694439"		"46"	"6"	"estéril"
