"WikiEspecimenID"	"IDENTIFICADOR"	"COLLECTOR"	"NUMBER"	"COLLDD"	"COLLMM"	"COLLYY"	"FAMILY"	"GENUS"	"SPECIES"	"INFRASPECIES"	"NOME"	"HABITAT_CLASSE"	"COUNTRY"	"MINORAREA"	"MAJORAREA"	"GAZETTEER_CURTO"	"GAZETTEER_COMPLETA"	"GAZETTEER_SPECIFIC"	"LATITUDE"	"LONGITUDE"	"ALTITUDE"	"DAPmm"	"ALTURAm"	"FERTILIDADE"
"8623"	"CAD11001984"	"Caddah, M.K."	"1100"	"6"	"2"	"1984"	"Rubiaceae"	"Pagamea"	"coriacea"		"Pagamea coriacea"		"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"0.816667"	"-63.3167"			"2"	"frutos"
"8624"	"COS6401984"	"Costa, F.M."	"640"	"28"	"2"	"1984"	"Rubiaceae"	"Declieuxia"	"fruticosa"		"Declieuxia fruticosa"		"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"-0.816667"	"-63.3167"			"3"	"flores"
"8625"	"VIC5031985"	"Vicentini, A."	"503"	"25"	"7"	"1985"	"Burseraceae"	"Protium"	"aracouchini"		"Protium aracouchini"		"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"0.416667"	"-63.3833"				"flores"
"8626"	"COS8951985"	"Costa, F.M."	"895"	"30"	"6"	"1985"	"Myrsinaceae"	"Cybianthus"			"Cybianthus"		"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"0.8"	"-63.35"				"flores"
"8627"	"ARA3191984"	"Terra-Araujo, M.H."	"319"	"28"	"2"	"1984"	"Apocynaceae"	"Mandevilla"	"scabra"		"Mandevilla scabra"		"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"0.816667"	"-63.3167"				"frutos"
"8628"	"DAM24191985"	"Damasco, G."	"2419"	"12"	"7"	"1985"	"Nyctaginaceae"	"Neea"			"Neea"		"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"0.816667"	"-63.3333"			"2"	"flores"
"8629"	"CAR62591985"	"Carvalho, F.A."	"6259"	"12"	"7"	"1985"	"Rubiaceae"						"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"0.816667"	"-63.3333"			"3"	"frutos"
"8630"	"DAM1421985"	"Damasco, G."	"142"	"2"	"7"	"1985"	"Rubiaceae"	"Pagamea"	"guianensis"		"Pagamea guianensis"		"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"0.5"	"-63.5"			"3"	"botões"
"8631"	"ASS12271985"	"Assis, R.L."	"1227"	"2"	"7"	"1985"	"Xyridaceae"	"Xyris"	"sp.2"		"Xyris"		"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"0.7"	"-63.3667"			"5"	"botões"
"8632"	"ASS7291977"	"Assis, R.L."	"729"	"1"	"3"	"1977"	"Euphorbiaceae"	"Micrandra"					"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"0.816667"	"-63.3833"			"2"	"flores"
"8633"	"MAA12661974"	"Maas, P.J."	"1266"	"23"	"4"	"1974"	"Burseraceae"	"Protium"					"Brasil"	"Barcelos"	"Amazonas"	"Rio Unini"	"Rio Unini"	"Rio Unini"	"-1.68167"	"-61.5178"			"2"	"flores"
"8634"	"PRA3082000"	"Prata, E."	"308"			"2000"	"Eriocaulaceae"	"Syngonanthus"	"densus"		"Syngonanthus cf. densus"		"Brasil"	"Barcelos"	"Amazonas"				"0.510833"	"-63.2369"
"8635"	"DÁV732001"	"Dávila, N.C."	"73"	"23"	"7"	"2001"	"Rubiaceae"	"Perama"	"dichotoma"		"Perama dichotoma"		"Brasil"	"Novo Airão"	"Amazonas"	"Parque Nacional do Jaú"	"Parque Nacional do Jaú - Campina do Patauá"	"Campina do Patauá"	"-1.81306"	"-61.7608"		"10"	"9"	"flores"
"8636"	"COR1898A2001"	"Cortés, R."	"1898A"	"23"	"7"	"2001"	"Rubiaceae"	"Pagamea"	"coriacea"		"Pagamea coriacea"		"Brasil"	"Novo Airão"	"Amazonas"	"Parque Nacional do Jaú"	"Parque Nacional do Jaú - Campina do Patauá"	"Campina do Patauá"	"-1.81944"	"-61.7681"		"4"	"6"	"estéril"
"8637"	"CAM20101979"	"Campos, P."	"2010"	"29"	"6"	"1979"	"Rubiaceae"	"Retiniphyllum"	"schomburgkii"		"Retiniphyllum schomburgkii"		"Brasil"	"Barcelos"	"Amazonas"	"Cemitério do Castelo"	"Cemitério do Castelo"	"Cemitério do Castelo"	"-0.52393"	"-63.546"			"5"	"frutos"
"8638"	"SAK18812001"	"Sakagawa, S."	"1881"	"28"	"8"	"2001"	"Rubiaceae"	"Pagamea"	"angustifolia"		"Pagamea"		"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"0.32"	"-63.2664"		"3"	"1.8"	"frutos"
"8639"	"DÁV1432001"	"Dávila, N.C."	"143"	"28"	"8"	"2001"	"Humiriaceae"	"Humiria"	"sp.13"		"Humiria"		"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"0.317222"	"-63.2667"		"4"	"2"	"frutos"
"8640"	"VIC30972001"	"Vicentini, A."	"3097"	"23"	"8"	"2001"	"Rubiaceae"	"Pagamea"					"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"-0.232778"	"-63.1606"		"15"	"3"	"frutos"
"8641"	"ASS81102001"	"Assunção, P.A.C.L."	"8110"	"23"	"8"	"2001"	"Rubiaceae"	"Pagamea"	"occulta"		"Pagamea"		"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"-0.232778"	"-63.16"		"4"	"3"	"frutos"
"8642"	"PER4041977"	"Perdiz, R.O."	"404"	"25"	"11"	"1977"	"Apocynaceae"	"Tabernaemontana"			"Tabernaemontana"		"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"0.816667"	"-63.3333"			"3"	"frutos"
"8643"	"BER1541979"	"Berry, Paul Edward"	"154"	"29"	"6"	"1979"	"Sapotaceae"	"Pradosia"	"verticillata"		"Pradosia verticillata"		"Brasil"	"Barcelos"	"Amazonas"	"São Tomé"	"São Tomé"	"São Tomé"	"-0.416667"	"-64.4167"			"5"	"frutos"
"8644"	"DAM5898"	"Damasco, G."	"5898"				"Myrsinaceae"	"Cybianthus"			"Cybianthus"		"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"0.0777778"	"-63.2142"
"8645"	"ARA10360"	"Terra-Araujo, M.H."	"10360"				"Orchidaceae"	"Maxillaria"			"Maxillaria"		"Brasil"	"Barcelos"	"Amazonas"	"Serra do Aracá"	"Serra do Aracá"	"Serra do Aracá"	"0.304444"	"-63.0264"
"8646"	"DÁV6071983"	"Dávila, N.C."	"607"	"22"	"6"	"1983"	"Arecaceae"	"Mauritiella"			"Mauritiella"		"Brasil"	"Borba"	"Amazonas"	"Estrada para Mapiá"	"Estrada para Mapiá"	"Estrada para Mapiá"	"-4.36361"	"-59.6181"				"frutos"
"8647"	"VIC11321930"	"Vicentini, A."	"1132"	"22"	"1"	"1930"	"Malpighiaceae"	"Blepharandra"	"sp.1"		"Blepharandra"		"Brasil"	"Borba"	"Amazonas"	"Rio Madeira"	"Rio Madeira"	"Rio Madeira"	"-4.38889"	"-59.5936"			"3.5"	"flores"
"8648"	"BOO28338"	"Boom, B.M."	"28338"				"Burseraceae"	"Protium"	"aracouchini"		"Protium cf. aracouchini"		"Brasil"	"Borba"	"Amazonas"	"Interflúvio Madeira-Purus"	"Interflúvio Madeira-Purus"	"Interflúvio Madeira-Purus"	"-4.30917"	"-60.4239"
"8649"	"ARA2092004"	"Terra-Araujo, M.H."	"209"	"10"	"4"	"2004"	"Rubiaceae"	"Pagamea"	"coriacea"		"Pagamea coriacea"		"Brasil"	"Borba"	"Amazonas"	"Estrada para Mapiá"	"Estrada para Mapiá"	"Estrada para Mapiá"	"-4.58639"	"-59.5636"		"10"	"12"	"frutos"
"8650"	"DÁV17332004"	"Dávila, N.C."	"1733"	"9"	"4"	"2004"	"Solanaceae"	"Solanum"			"Solanum"		"Brasil"	"Borba"	"Amazonas"	"Campo de Flores"	"Campo de Flores"	"Campo de Flores"	"-4.40639"	"-59.5886"		"3"	"3.5"	"botões"
"8651"	"CAM44732004"	"Campos, P."	"4473"	"9"	"4"	"2004"	"Caryophyllaceae"	"Mollia"					"Brasil"	"Borba"	"Amazonas"	"Campo de Flores"	"Campo de Flores"	"Campo de Flores"	"-4.40611"	"-59.5875"		"8"	"6"	"frutos"
"8652"	"COS3672000"	"Costa, F.M."	"367"	"7"	"8"	"2000"	"Rubiaceae"	"Pagamea"	"guianensis"		"Pagamea guianensis"		"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - Estrada da perdida"	"Estrada da perdida"	"1.43917"	"-60.9839"		"2"	"2.5"	"estéril"
"8653"	"COS10412000"	"Costa, F.M."	"1041"	"7"	"8"	"2000"	"Rubiaceae"	"Pagamea"	"spruceana"		"Pagamea"		"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - Estrada da perdida"	"Estrada da perdida"	"1.43833"	"-60.9831"		"2"	"2"	"estéril"
"8654"	"SAK12662000"	"Sakagawa, S."	"1266"	"7"	"8"	"2000"	"Clusiaceae"	"Calophyllum"					"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - Estrada da perdida"	"Estrada da perdida"	"1.43917"	"-60.9814"		"2"	"2"	"frutos"
"8655"	"SAK51432000"	"Sakagawa, S."	"5143"	"7"	"8"	"2000"	"Rubiaceae"	"Pagamea"	"sp. nov. bahiana"		"Pagamea"		"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - Estrada da perdida"	"Estrada da perdida"	"1.6072"	"-60.9831"		"1"	"2"	"estéril"
"8656"	"BOO15162000"	"Boom, B.M."	"1516"	"6"	"8"	"2000"	"Rubiaceae"	"Pagamea"	"thyrsiflora"		"Pagamea thyrsiflora"		"Brasil"	"Presidente Figueiredo"	"Amazonas"	"BR-174"	"BR-174"	"BR-174"	"1.31028"	"-60.5936"		"8"	"3"	"estéril"
"8657"	"PER18002000"	"Perdiz, R.O."	"1800"	"6"	"8"	"2000"	"Rubiaceae"	"Pagamea"	"peruviana"		"Pagamea peruviana"		"Brasil"	"Presidente Figueiredo"	"Amazonas"	"BR-174"	"BR-174"	"BR-174"	"1.31028"	"-60.5931"		"4"	"4"	"estéril"
"8658"	"CAR14691987"	"Carvalho, F.A."	"1469"	"27"	"8"	"1987"	"Lejeuneaceae"	"Leptolejeunea"	"maculata"		"Leptolejeunea maculata"		"Brasil"	"Presidente Figueiredo"	"Amazonas"	"BR-174"	"BR-174"	"BR-174"	"1.41667"	"-60.75"				"flores; frutos"
"8659"	"PER3782000"	"Perdiz, R.O."	"378"	"7"	"8"	"2000"	"Rubiaceae"	"Palicourea"	"nitidella"		"Palicourea nitidella"		"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - Estrada da perdida"	"Estrada da perdida"	"1.43861"	"-60.9825"		"3"	"2"	"flores"
"8660"	"PER7312000"	"Perdiz, R.O."	"731"	"7"	"8"	"2000"	"Myrtaceae"						"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - Estrada da perdida"	"Estrada da perdida"	"1.43972"	"-60.9811"		"2"	"2"	"estéril"
"8661"	"VIC2865B2000"	"Vicentini, A."	"2865B"	"7"	"8"	"2000"	"Apocynaceae"	"Matelea"			"Matelea"		"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - Estrada da perdida"	"Estrada da perdida"	"1.43833"	"-60.9842"		"1"	"1.5"	"estéril"
"8662"	"COS16962000"	"Costa, F.M."	"1696"	"7"	"8"	"2000"	"Melastomataceae"						"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - Estrada da perdida"	"Estrada da perdida"	"1.43861"	"-60.9844"		"2"	"2"	"estéril"
"8663"	"SAN6572000"	"Santos, M.R."	"657"	"6"	"8"	"2000"	"Rubiaceae"	"Pagamea"	"pilosa"		"Pagamea pilosa"		"Brasil"	"Presidente Figueiredo"	"Amazonas"	"BR-174"	"BR-174"	"BR-174"	"1.31222"	"-60.5911"		"6"	"4"	"estéril"
"8664"	"PRA64741953"	"Prance, G."	"6474"	"15"	"4"	"1953"	"Rapateaceae"	"Cephalostemon"	"gracilis"		"Cephalostemon gracilis"		"Colombia"	"Carurú"	"Vaupés"	"Mesa de Yambí"	"Mesa de Yambí"	"Mesa de Yambí"	"1.33333"	"-71.3333"			"2"	"flores"
"8665"	"COS10291990"	"Costa, F.M."	"1029"	"30"	"4"	"1990"	"Chrysobalanaceae"	"Licania"			"Licania"		"Venezuela"	"D. Atabapo"	"Amazonas"	"Caño Yagua"	"Caño Yagua"	"Caño Yagua"	"3.51667"	"-66.8"				"botões"
"8666"	"CAR6231953"	"Carvalho, F.A."	"623"	"20"	"11"	"1953"	"Rubiaceae"	"Pagamea"	"sp. nov. bahiana"		"Pagamea"		"Venezuela"	"D. Atabapo"	"Amazonas"	"Cerro Yapacana"	"Cerro Yapacana"	"Cerro Yapacana"	"3.69083"	"-66.85"			"3.5"	"flores"
"8667"	"CAR57851942"	"Carvalho, F.A."	"5785"			"1942"	"Rubiaceae"	"Palicourea"			"Palicourea"		"Venezuela"	"D. Atabapo"	"Amazonas"	"La Esmeralda"	"La Esmeralda"	"La Esmeralda"	"3.17222"	"-65.5611"				"frutos"
"8668"	"CAR12421968"	"Carvalho, F.A."	"1242"	"31"	"12"	"1968"	"Moraceae"	"Helicostylis"			"Helicostylis"		"Venezuela"	"D. Atabapo"	"Amazonas"	"La Esmeralda"	"La Esmeralda"	"La Esmeralda"	"3.18167"	"-65.5456"				"frutos"
"8669"	"COS133C1928"	"Costa, F.M."	"133c"	"30"	"11"	"1928"	"Lecythidaceae"	"Eschweilera"	"collina"		"Eschweilera collina"		"Venezuela"	"D. Atabapo"	"Amazonas"	"Cerro Duida"	"Cerro Duida"	"Cerro Duida"	"-6.3856"	"-65.55"				"frutos"
"8670"	"ARA0171951"	"Terra-Araujo, M.H."	"017"	"20"	"7"	"1951"	"Rubiaceae"	"Pagamea"	"angustifolia"		"Pagamea"		"Venezuela"	"D. Atabapo"	"Amazonas"	"Cerro de la Bandera"	"Cerro de la Bandera"	"Cerro de la Bandera"	"4.1673"	"-65.5"				"flores"
"8671"	"COSSNB1979"	"Costa, F.M."	"snB"	"7"	"5"	"1979"	"Clusiaceae"	"Clusia"	"renggerioides"		"Clusia renggerioides"		"Venezuela"	"D. Atabapo"	"Amazonas"	"Caño Yagua"	"Caño Yagua"	"Caño Yagua"	"3.48333"	"-66.6833"				"frutos"
"8672"	"POM6781928"	"Pombo, M.M."	"678"	"6"	"10"	"1928"	"Burseraceae"	"Protium"	"aracouchini"		"Protium aracouchini"		"Venezuela"	"D. Atabapo"	"Amazonas"	"La Esmeralda"	"La Esmeralda"	"La Esmeralda"	"3.17222"	"-65.5556"				"flores"
"8673"	"CAD10991978"	"Caddah, M.K."	"1099"	"4"	"12"	"1978"	"Sapotaceae"	"Pradosia"	"schomburgkiana"		"Pradosia schomburgkiana"		"Venezuela"	"D. Atabapo"	"Amazonas"	"Caño Perro de Agua"	"Caño Perro de Agua"	"Caño Perro de Agua"	"3.57139"	"-66.7142"			"3"	"flores"
"8674"	"PRA14401978"	"Prata, E."	"1440"	"6"	"12"	"1978"	"Burseraceae"	"Protium"					"Venezuela"	"D. Atabapo"	"Amazonas"	"Caño Yagua"	"Caño Yagua"	"Caño Yagua"	"3.48333"	"-66.6833"			"2.5"	"flores"
"8675"	"ARA60181953"	"Terra-Araujo, M.H."	"6018"	"23"	"3"	"1953"	"Rubiaceae"	"Pagamea"	"coriacea"		"Pagamea coriacea"		"Venezuela"	"D. Atabapo"	"Amazonas"	"La Esmeralda"	"La Esmeralda"	"La Esmeralda"	"3.16944"	"-65.55"			"2.25"	"botões"
"8676"	"CAR1851980"	"Carvalho, F.A."	"185"	"7"	"3"	"1980"	"Burseraceae"	"Protium"	"aracouchini"		"Protium aracouchini"		"Venezuela"	"D. Atabapo"	"Amazonas"	"La Esmeralda"	"La Esmeralda"	"La Esmeralda"	"3.18333"	"-65.6167"			"2.25"	"frutos"
"8677"	"CAR31051980"	"Carvalho, F.A."	"3105"	"5"	"3"	"1980"	"Olacaceae"	"Chaunochiton"	"loranthoides"		"Chaunochiton loranthoides"		"Venezuela"	"D. Atabapo"	"Amazonas"	"La Esmeralda"	"La Esmeralda"	"La Esmeralda"	"3.18333"	"-65.6167"			"3"	"flores"
"8678"	"CAR6411978"	"Carvalho, F.A."	"641"	"30"	"11"	"1978"	"Siparunaceae"	"Siparuna"	"guianensis"		"Siparuna guianensis"		"Venezuela"	"D. Atabapo"	"Amazonas"	"Caño Perro de Agua"	"Caño Perro de Agua"	"Caño Perro de Agua"	"3.78333"	"-67"			"2.5"	"flores"
"8679"	"COS53631990"	"Costa, F.M."	"5363"	"26"	"2"	"1990"	"Rubiaceae"	"Posoqueria"	"latifolia"		"Posoqueria cf. latifolia"		"Venezuela"	"D. Atabapo"	"Amazonas"	"La Esmeralda"	"La Esmeralda"	"La Esmeralda"	"3.16667"	"-65.55"				"flores"
"8680"	"GRÁ6551989"	"Grández, C."	"655"	"31"	"10"	"1989"	"Orchidaceae"	"Indet"	"mocidade3"		"Orchidaceae"		"Venezuela"	"D. Atabapo"	"Amazonas"	"Cerro Yapacana"	"Cerro Yapacana"	"Cerro Yapacana"	"3.66667"	"-66.8667"				"botões"
"8681"	"COS4431988"	"Costa, F.M."	"443"	"10"	"1"	"1988"	"Lentibulariaceae"	"Utricularia"	"amethystina"		"Utricularia amethystina"		"Venezuela"	"D. Atabapo"	"Amazonas"	"San Fernando de Atabapo"	"San Fernando de Atabapo"	"San Fernando de Atabapo"	"4.1762"	"-67.7833"				"frutos"
"8682"	"PER8111988"	"Perdiz, R.O."	"811"	"10"	"1"	"1988"	"Burseraceae"	"Protium"	"leptostachyum"		"Protium leptostachyum"		"Venezuela"	"D. Atabapo"	"Amazonas"	"San Fernando de Atabapo"	"San Fernando de Atabapo"	"San Fernando de Atabapo"	"3.83333"	"-67.7833"				"frutos"
"8683"	"ULE9431974"	"Ule, E."	"943"	"24"	"3"	"1974"	"Humiriaceae"	"Humiria"	"balsamifera"		"Humiria balsamifera"		"Venezuela"	"D. Atabapo"	"Amazonas"	"San Fernando de Atabapo"	"San Fernando de Atabapo"	"San Fernando de Atabapo"	"3.94528"	"-67.3092"				"frutos"
"8684"	"COS19982001"	"Costa, F.M."	"1998"	"25"	"5"	"2001"	"Lentibulariaceae"	"Utricularia"	"sp.2"		"Utricularia"		"Venezuela"	"D. Atabapo"	"Amazonas"	"Caño Guacamaya"	"Caño Guacamaya"	"Caño Guacamaya"	"3.91333"	"-67.5519"			"5"	"botões"
"8685"	"MATSN21853"	"F. Matos"	"sn2"	"30"	"11"	"1853"	"Cyperaceae"	"Cyperus"	"sp.1"		"Cyperus"		"Venezuela"	"D. Atabapo"	"Amazonas"	"La Esmeralda"	"La Esmeralda"	"La Esmeralda"	"3.16667"	"-65.55"				"flores"
"8686"	"COS14841978"	"Costa, F.M."	"1484"	"20"	"8"	"1978"	"Lauraceae"	"Ocotea"					"Venezuela"	"D. Atures"	"Amazonas"	"Cerro Morrocoy"	"Cerro Morrocoy"	"Cerro Morrocoy"	"4.5778"	"-66.15"			"2.5"	"frutos"
"8687"	"GEN55821948"	"Gentry, A."	"5582"	"19"	"12"	"1948"	"Rubiaceae"	"Pagamea"	"angustifolia"		"Pagamea"		"Venezuela"	"D. Atures"	"Amazonas"	"San Pedro"	"San Pedro"	"San Pedro"	"4.56222"	"-67.5467"			"2"	"flores"
"8688"	"CAM12621951"	"Campos, P."	"1262"	"17"	"1"	"1951"	"Rubiaceae"	"Pagamea"	"solimoensis"		"Pagamea"		"Venezuela"	"D. Atures"	"Amazonas"	"Cerro Moriche"	"Cerro Moriche"	"Cerro Moriche"	"4.76361"	"-66.3636"			"3"	"frutos"
"8689"	"DÁV17911951"	"Dávila, N.C."	"1791"	"17"	"1"	"1951"	"Rubiaceae"	"Pagamea"	"harleyi"		"Pagamea harleyi"		"Venezuela"	"D. Atures"	"Amazonas"	"Cerro Moriche"	"Cerro Moriche"	"Cerro Moriche"	"4.76361"	"-66.3636"				"flores"
"8690"	"DAM60581948"	"Damasco, G."	"6058"	"19"	"12"	"1948"	"Briophyta"				"Briophyta"		"Venezuela"	"D. Atures"	"Amazonas"	"San Pedro"	"San Pedro"	"San Pedro"	"4.56361"	"-67.5456"			"2"	"flores"
"8691"	"COS21948"	"Costa, F.M."	"2"	"28"	"12"	"1948"	"Rubiaceae"	"Pagamea"	"angustifolia"		"Pagamea"		"Venezuela"	"D. Atures"	"Amazonas"	"Cerro Sipapo"	"Cerro Sipapo"	"Cerro Sipapo"	"4.83333"	"-67.4278"			"3"	"flores"
"8692"	"PRA9441948"	"Prata, E."	"944"	"25"	"12"	"1948"	"Sapotaceae"	"Pradosia"	"schomburgkiana"		"Pradosia schomburgkiana"		"Venezuela"	"D. Atures"	"Amazonas"	"Cerro Sipapo"	"Cerro Sipapo"	"Cerro Sipapo"	"4.85722"	"-67.4286"				"frutos"
"8693"	"CAR25891949"	"Carvalho, F.A."	"2589"	"8"	"2"	"1949"	"Sematophyllaceae"	"Sematophyllum"			"Sematophyllum"		"Venezuela"	"D. Atures"	"Amazonas"	"Cerro Sipapo"	"Cerro Sipapo"	"Cerro Sipapo"	"3.1138"	"-67.4306"				"flores; frutos"
"8694"	"ASS57891979"	"Assis, R.L."	"5789"	"17"	"2"	"1979"	"Rubiaceae"	"Pagamea"	"montana"		"Pagamea montana"		"Venezuela"	"D. Atures"	"Amazonas"	"San Pedro"	"San Pedro"	"San Pedro"	"4.88333"	"-67.7833"			"3"	"frutos"
"8695"	"DE22311979"	"De La Cruz, J.S."	"2231"	"26"	"6"	"1979"	"Proteaceae"	"Panopsis"	"rubescens"		"Panopsis cf. rubescens"		"Venezuela"	"D. Atures"	"Amazonas"	"Cerro Autana"	"Cerro Autana"	"Cerro Autana"	"2.7485"	"-67.5833"			"3.5"	"frutos"
"8696"	"DAM180011978"	"Damasco, G."	"18001"	"23"	"8"	"1978"	"Eriocaulaceae"	"Comanthera"	"sp.1"		"Comanthera"		"Venezuela"	"D. Atabapo"	"Amazonas"	"Santa Barbara del Orinoco"	"Santa Barbara del Orinoco"	"Santa Barbara del Orinoco"	"4.03333"	"-67.25"			"2.5"	"flores"
"8697"	"ÁGU13261971"	"Águilar Fernández, R."	"1326"	"30"	"4"	"1971"	"Selaginellaceae"	"Selaginella"			"Selaginella"		"Venezuela"	"D. Atures"	"Amazonas"	"Reserva Forestal El Sipapo"	"Reserva Forestal El Sipapo"	"Reserva Forestal El Sipapo"	"4.56278"	"-67.5461"			"2"	"frutos"
"8698"	"SAK60281992"	"Sakagawa, S."	"6028"	"21"	"6"	"1992"	"Rubiaceae"	"Gaertnera"	"psychotrioides"		"Gaertnera psychotrioides"		"Venezuela"	"D. Atures"	"Amazonas"	"Santa Rosa de Ucata"	"Santa Rosa de Ucata"	"Santa Rosa de Ucata"	"7.39708"	"-67.7408"				"frutos"
"8699"	"COS4401989"	"Costa, F.M."	"440"	"30"	"4"	"1989"	"Melastomataceae"	"Miconia"					"Venezuela"	"D. Atures"	"Amazonas"	"San Pedro"	"San Pedro"	"San Pedro"	"4.1702"	"-67.4667"			"3"	"flores"
"8700"	"CAR15611979"	"Carvalho, F.A."	"1561"	"2"	"7"	"1979"	"Rubiaceae"	"Pagamea"	"angustifolia"		"Pagamea"		"Venezuela"	"D. Atures"	"Amazonas"	"Cerro Autana"	"Cerro Autana"	"Cerro Autana"	"4.73333"	"-67.55"			"2.5"	"frutos"
"8701"	"DÁV148101985"	"Dávila, N.C."	"14810"	"23"	"2"	"1985"	"Gesneriaceae"	"Codonanthopsis"	"ulei"		"Codonanthopsis ulei"		"Venezuela"	"D. Atures"	"Amazonas"	"San Pedro"	"San Pedro"	"San Pedro"	"4.54556"	"-67.6364"			"6.4"	"frutos"
"8702"	"COS30641959"	"Costa, F.M."	"3064"	"25"	"7"	"1959"	"Vochysiaceae"	"Qualea"					"Venezuela"	"D. Casiquiare"	"Amazonas"	"Canal de Cassiquiare"	"Canal de Cassiquiare"	"Canal de Cassiquiare"	"2.00194"	"-67.1117"			"6"	"flores"
"8703"	"ASS55471970"	"Assis, R.L."	"5547"	"20"	"4"	"1970"	"Rubiaceae"						"Venezuela"	"D. Casiquiare"	"Amazonas"	"Maroa"	"Maroa"	"Maroa"	"2.7426"	"-67.5833"			"3"	"flores"
"8704"	"VIC12561953"	"Vicentini, A."	"1256"	"28"	"12"	"1953"	"Burseraceae"	"Protium"	"aracouchini"		"Protium aracouchini"		"Venezuela"	"D. Casiquiare"	"Amazonas"	"Maroa"	"Maroa"	"Maroa"	"2.70917"	"-67.5456"			"12"	"flores"
"8705"	"PER5581995"	"Perdiz, R.O."	"558"	"28"	"11"	"1995"	"Rubiaceae"	"Pagamea"	"capitata"		"Pagamea capitata"		"Venezuela"	"D. Casiquiare"	"Amazonas"	"Yavita"	"Yavita"	"Yavita"	"2.92111"	"-67.4381"				"botões"
"8706"	"DÁV131481989"	"Dávila, N.C."	"13148"	"15"	"1"	"1989"	"Burseraceae"	"Protium"					"Venezuela"	"D. Casiquiare"	"Amazonas"	"Rio Pasimoni"	"Rio Pasimoni"	"Rio Pasimoni"	"1.93167"	"-66.6092"			"4"	"frutos"
"8707"	"HOL3131987"	"Holanda, A.S.S.."	"313"	"22"	"10"	"1987"	"Lauraceae"	"Licaria"	"martiniana"		"Licaria martiniana"		"Venezuela"	"D. Rio Negro"	"Amazonas"	"Cerro Aracamuni"	"Cerro Aracamuni"	"Cerro Aracamuni"	"4.173"	"-65.6333"				"flores"
"8708"	"DE6641984"	"de SantAna, S.C."	"664"	"25"	"7"	"1984"	"Rubiaceae"	"Pagamea"	"coriacea"		"Pagamea coriacea"		"Venezuela"	"D. Casiquiare"	"Amazonas"	"Canal de Cassiquiare"	"Canal de Cassiquiare"	"Canal de Cassiquiare"	"1.88333"	"-66.5833"				"frutos"
"8709"	"CAM26501982"	"Campos, P."	"2650"	"24"	"7"	"1982"	"Marcgraviaceae"	"Norantea"					"Venezuela"	"D. Rio Negro"	"Amazonas"	"Piedra de Arapacoa"	"Piedra de Arapacoa"	"Piedra de Arapacoa"	"1.50833"	"-66.5"				"flores"
